x,y,z,r,g,b
315338,4.83437e+006,98.7374,0.8,0.8,0.8
315293,4.83435e+006,110.284,0.8,0.8,0.8
315314,4.83434e+006,81.9622,0.8,0.8,0.8
315263,4.83434e+006,104.468,0.8,0.8,0.8
315309,4.8344e+006,98.7385,0.8,0.8,0.8
315302,4.83437e+006,83.541,0.8,0.8,0.8
315387,4.83438e+006,96.87,0.8,0.8,0.8
315368,4.83438e+006,85.616,0.8,0.8,0.8
315288,4.83435e+006,111.153,0.8,0.8,0.8
315327,4.83437e+006,98.767,0.8,0.8,0.8
315299,4.83436e+006,111.951,0.8,0.8,0.8
315316,4.83435e+006,81.5895,0.8,0.8,0.8
315313,4.83438e+006,88.1707,0.8,0.8,0.8
315365,4.83436e+006,74.8296,0.8,0.8,0.8
315354,4.83438e+006,98.8691,0.8,0.8,0.8
315352,4.83438e+006,102.026,0.8,0.8,0.8
315355,4.83439e+006,104.737,0.8,0.8,0.8
315332,4.83435e+006,88.1371,0.8,0.8,0.8
315333,4.83441e+006,103.589,0.8,0.8,0.8
315378,4.83435e+006,84.4875,0.8,0.8,0.8
315310,4.83429e+006,104.73,0.8,0.8,0.8
315354,4.83436e+006,82.0375,0.8,0.8,0.8
315398,4.83438e+006,97.1393,0.8,0.8,0.8
315359,4.83436e+006,83.9685,0.8,0.8,0.8
315365,4.83437e+006,98.9404,0.8,0.8,0.8
315357,4.83438e+006,97.3919,0.8,0.8,0.8
315310,4.83437e+006,83.6694,0.8,0.8,0.8
315324,4.83434e+006,85.9897,0.8,0.8,0.8
315295,4.83439e+006,83.548,0.8,0.8,0.8
315339,4.8343e+006,103.853,0.8,0.8,0.8
315278,4.83442e+006,90.3646,0.8,0.8,0.8
315337,4.83435e+006,83.999,0.8,0.8,0.8
315288,4.83439e+006,86.6053,0.8,0.8,0.8
315348,4.83437e+006,104.741,0.8,0.8,0.8
315297,4.83444e+006,101.129,0.8,0.8,0.8
315322,4.8344e+006,95.9729,0.8,0.8,0.8
315368,4.83435e+006,86.3185,0.8,0.8,0.8
315357,4.83434e+006,81.6741,0.8,0.8,0.8
315427,4.8344e+006,110.709,0.8,0.8,0.8
315392,4.83437e+006,84.1954,0.8,0.8,0.8
315290,4.83433e+006,91.8344,0.8,0.8,0.8
315337,4.83442e+006,107.531,0.8,0.8,0.8
315354,4.83439e+006,98.6407,0.8,0.8,0.8
315378,4.83437e+006,83.1273,0.8,0.8,0.8
315306,4.83438e+006,82.0388,0.8,0.8,0.8
315371,4.83441e+006,114.836,0.8,0.8,0.8
315304,4.83443e+006,104.562,0.8,0.8,0.8
315307,4.83437e+006,82.4488,0.8,0.8,0.8
315307,4.83441e+006,109.543,0.8,0.8,0.8
315318,4.83438e+006,99.7457,0.8,0.8,0.8
315380,4.83438e+006,91.584,0.8,0.8,0.8
315330,4.8344e+006,101.979,0.8,0.8,0.8
315350,4.83436e+006,84.9593,0.8,0.8,0.8
315366,4.83433e+006,95.1306,0.8,0.8,0.8
315295,4.8344e+006,82.337,0.8,0.8,0.8
315308,4.83438e+006,82.7599,0.8,0.8,0.8
315299,4.83436e+006,106.337,0.8,0.8,0.8
315332,4.8344e+006,98.7293,0.8,0.8,0.8
315325,4.83428e+006,92.3527,0.8,0.8,0.8
315363,4.83443e+006,108.795,0.8,0.8,0.8
315361,4.83436e+006,82.2089,0.8,0.8,0.8
315363,4.83438e+006,89.9785,0.8,0.8,0.8
315347,4.83436e+006,81.5629,0.8,0.8,0.8
315379,4.83438e+006,93.1581,0.8,0.8,0.8
315312,4.83435e+006,81.5705,0.8,0.8,0.8
315326,4.83432e+006,84.8401,0.8,0.8,0.8
315279,4.83435e+006,89.7096,0.8,0.8,0.8
315300,4.83442e+006,95.3389,0.8,0.8,0.8
315298,4.83437e+006,82.2863,0.8,0.8,0.8
315361,4.83436e+006,83.9182,0.8,0.8,0.8
315317,4.83437e+006,100.74,0.8,0.8,0.8
315310,4.83436e+006,88.7061,0.8,0.8,0.8
315320,4.8344e+006,98.6064,0.8,0.8,0.8
315320,4.8344e+006,84.3409,0.8,0.8,0.8
315340,4.83431e+006,107.265,0.8,0.8,0.8
315289,4.83438e+006,83.7171,0.8,0.8,0.8
315283,4.83441e+006,89.1447,0.8,0.8,0.8
315338,4.83431e+006,99.4258,0.8,0.8,0.8
315282,4.83442e+006,96.8251,0.8,0.8,0.8
315310,4.83433e+006,83.1345,0.8,0.8,0.8
315319,4.83439e+006,87.7924,0.8,0.8,0.8
315280,4.83442e+006,103.139,0.8,0.8,0.8
315310,4.83437e+006,82.56,0.8,0.8,0.8
315303,4.83441e+006,95.4596,0.8,0.8,0.8
315329,4.83441e+006,103.782,0.8,0.8,0.8
315370,4.83438e+006,92.3898,0.8,0.8,0.8
315321,4.83433e+006,83.5569,0.8,0.8,0.8
315283,4.83433e+006,82.2143,0.8,0.8,0.8
315314,4.83439e+006,100.001,0.8,0.8,0.8
315353,4.8344e+006,104.336,0.8,0.8,0.8
315312,4.83439e+006,83.5405,0.8,0.8,0.8
315286,4.83435e+006,87.1329,0.8,0.8,0.8
315297,4.83434e+006,85.6159,0.8,0.8,0.8
315379,4.83438e+006,89.1575,0.8,0.8,0.8
315290,4.83435e+006,100.314,0.8,0.8,0.8
315340,4.83431e+006,100.415,0.8,0.8,0.8
315332,4.83437e+006,101.652,0.8,0.8,0.8
315315,4.83432e+006,82.0711,0.8,0.8,0.8
315392,4.83438e+006,97.4908,0.8,0.8,0.8
315288,4.83439e+006,100.307,0.8,0.8,0.8
315360,4.83439e+006,82.4904,0.8,0.8,0.8
315346,4.83433e+006,95.1495,0.8,0.8,0.8
315350,4.83432e+006,104.196,0.8,0.8,0.8
315345,4.83435e+006,87.8569,0.8,0.8,0.8
315318,4.83437e+006,93.1569,0.8,0.8,0.8
315295,4.83434e+006,81.5665,0.8,0.8,0.8
315366,4.8344e+006,101.048,0.8,0.8,0.8
315335,4.8344e+006,99.7045,0.8,0.8,0.8
315395,4.83438e+006,89.1349,0.8,0.8,0.8
315318,4.83437e+006,97.008,0.8,0.8,0.8
315324,4.83436e+006,82.7435,0.8,0.8,0.8
315316,4.83438e+006,85.9712,0.8,0.8,0.8
315378,4.83439e+006,107.139,0.8,0.8,0.8
315293,4.83438e+006,88.3484,0.8,0.8,0.8
315338,4.83437e+006,85.4605,0.8,0.8,0.8
315298,4.83443e+006,87.5615,0.8,0.8,0.8
315383,4.83437e+006,83.0736,0.8,0.8,0.8
315316,4.83438e+006,95.5395,0.8,0.8,0.8
315350,4.83437e+006,91.7436,0.8,0.8,0.8
315276,4.83443e+006,97.143,0.8,0.8,0.8
315324,4.83438e+006,101.121,0.8,0.8,0.8
315292,4.83438e+006,119.19,0.8,0.8,0.8
315315,4.83432e+006,81.1561,0.8,0.8,0.8
315299,4.83436e+006,83.2485,0.8,0.8,0.8
315312,4.8344e+006,82.4097,0.8,0.8,0.8
315341,4.83437e+006,99.9418,0.8,0.8,0.8
315326,4.83436e+006,87.0314,0.8,0.8,0.8
315284,4.83435e+006,96.7781,0.8,0.8,0.8
315325,4.83437e+006,102.088,0.8,0.8,0.8
315310,4.8344e+006,103.134,0.8,0.8,0.8
315349,4.83432e+006,103.178,0.8,0.8,0.8
315288,4.83436e+006,86.1592,0.8,0.8,0.8
315344,4.83435e+006,85.8147,0.8,0.8,0.8
315333,4.83432e+006,83.5486,0.8,0.8,0.8
315393,4.83438e+006,82.7449,0.8,0.8,0.8
