x,y,z,r,g,b
315282.500000,4834394.000000,84.813751,0.8,0.8,0.8
315316.468750,4834310.000000,89.953201,0.8,0.8,0.8
315336.031250,4834339.000000,83.048431,0.8,0.8,0.8
315361.906250,4834326.000000,94.134262,0.8,0.8,0.8
315323.843750,4834361.500000,105.930748,0.8,0.8,0.8
315314.593750,4834326.000000,85.620399,0.8,0.8,0.8
315301.500000,4834374.000000,86.677399,0.8,0.8,0.8
315299.750000,4834394.500000,98.460609,0.8,0.8,0.8
315302.218750,4834417.000000,97.084099,0.8,0.8,0.8
315351.062500,4834322.500000,87.875801,0.8,0.8,0.8
315286.906250,4834354.000000,95.086502,0.8,0.8,0.8
315308.406250,4834334.000000,95.440796,0.8,0.8,0.8
315371.968750,4834334.000000,90.436928,0.8,0.8,0.8
315318.218750,4834402.500000,106.841904,0.8,0.8,0.8
315301.750000,4834355.000000,88.341934,0.8,0.8,0.8
315323.312500,4834286.000000,83.559700,0.8,0.8,0.8
315352.718750,4834362.500000,86.030800,0.8,0.8,0.8
315331.687500,4834364.500000,99.680237,0.8,0.8,0.8
315278.125000,4834348.000000,113.134903,0.8,0.8,0.8
315363.468750,4834433.000000,111.570251,0.8,0.8,0.8
315264.562500,4834322.000000,92.092903,0.8,0.8,0.8
315313.531250,4834401.500000,84.841011,0.8,0.8,0.8
315376.625000,4834382.000000,82.966888,0.8,0.8,0.8
315337.281250,4834356.500000,84.841301,0.8,0.8,0.8
315312.000000,4834397.000000,99.500198,0.8,0.8,0.8
315349.718750,4834395.000000,98.640602,0.8,0.8,0.8
315325.843750,4834363.500000,102.032570,0.8,0.8,0.8
315399.406250,4834363.500000,85.150398,0.8,0.8,0.8
315367.312500,4834362.500000,90.765846,0.8,0.8,0.8
315308.093750,4834365.000000,81.776451,0.8,0.8,0.8
315345.593750,4834321.000000,103.745277,0.8,0.8,0.8
315373.312500,4834383.500000,99.111328,0.8,0.8,0.8
315323.312500,4834393.500000,101.900085,0.8,0.8,0.8
315340.093750,4834388.500000,101.973625,0.8,0.8,0.8
315341.500000,4834378.000000,98.740974,0.8,0.8,0.8
315425.250000,4834368.000000,93.025002,0.8,0.8,0.8
315360.500000,4834388.000000,98.657784,0.8,0.8,0.8
315354.250000,4834383.000000,83.939590,0.8,0.8,0.8
315274.000000,4834446.500000,85.537354,0.8,0.8,0.8
315324.500000,4834370.500000,101.226280,0.8,0.8,0.8
315372.875000,4834398.500000,85.856499,0.8,0.8,0.8
315289.000000,4834394.500000,88.328903,0.8,0.8,0.8
315321.062500,4834365.500000,90.919403,0.8,0.8,0.8
315368.500000,4834319.000000,110.551498,0.8,0.8,0.8
315313.406250,4834400.500000,94.385002,0.8,0.8,0.8
315299.750000,4834359.500000,109.137375,0.8,0.8,0.8
315295.843750,4834376.500000,83.031509,0.8,0.8,0.8
315339.218750,4834344.500000,94.648804,0.8,0.8,0.8
315277.593750,4834455.000000,87.835297,0.8,0.8,0.8
315303.281250,4834424.500000,108.075302,0.8,0.8,0.8
315302.750000,4834385.500000,100.472801,0.8,0.8,0.8
315289.281250,4834404.500000,83.327568,0.8,0.8,0.8
315329.656250,4834356.500000,86.021004,0.8,0.8,0.8
315351.312500,4834320.500000,112.246002,0.8,0.8,0.8
315381.187500,4834371.000000,86.063850,0.8,0.8,0.8
315293.625000,4834414.000000,82.616798,0.8,0.8,0.8
315380.531250,4834379.000000,100.963097,0.8,0.8,0.8
315262.375000,4834343.000000,100.992599,0.8,0.8,0.8
315282.125000,4834411.500000,99.677498,0.8,0.8,0.8
315364.343750,4834370.000000,82.779022,0.8,0.8,0.8
315330.656250,4834331.500000,86.061897,0.8,0.8,0.8
315337.406250,4834347.500000,86.674973,0.8,0.8,0.8
315309.312500,4834398.000000,106.041641,0.8,0.8,0.8
315254.562500,4834337.000000,87.745300,0.8,0.8,0.8
315377.718750,4834373.000000,81.538666,0.8,0.8,0.8
315281.375000,4834456.500000,88.816704,0.8,0.8,0.8
315349.781250,4834352.000000,86.329247,0.8,0.8,0.8
315354.531250,4834403.000000,102.318878,0.8,0.8,0.8
315367.125000,4834371.000000,84.056801,0.8,0.8,0.8
315310.906250,4834398.000000,95.249321,0.8,0.8,0.8
315322.031250,4834384.000000,85.744453,0.8,0.8,0.8
315332.031250,4834403.500000,85.643600,0.8,0.8,0.8
315302.437500,4834373.000000,84.683189,0.8,0.8,0.8
315321.937500,4834369.500000,99.661491,0.8,0.8,0.8
315303.375000,4834422.000000,114.120049,0.8,0.8,0.8
315285.218750,4834401.000000,88.266617,0.8,0.8,0.8
315277.406250,4834425.000000,88.837051,0.8,0.8,0.8
315322.718750,4834371.500000,102.084213,0.8,0.8,0.8
315309.750000,4834400.000000,93.038666,0.8,0.8,0.8
315281.093750,4834403.500000,96.516533,0.8,0.8,0.8
315310.750000,4834378.000000,83.339897,0.8,0.8,0.8
315334.406250,4834346.000000,89.033318,0.8,0.8,0.8
315308.406250,4834334.000000,93.139282,0.8,0.8,0.8
315398.906250,4834364.000000,93.242050,0.8,0.8,0.8
315316.250000,4834395.000000,98.799042,0.8,0.8,0.8
315343.843750,4834394.000000,102.006798,0.8,0.8,0.8
315289.031250,4834417.500000,84.123901,0.8,0.8,0.8
315383.062500,4834345.500000,83.329300,0.8,0.8,0.8
315265.437500,4834322.500000,98.843803,0.8,0.8,0.8
315331.687500,4834375.500000,87.615997,0.8,0.8,0.8
315362.406250,4834376.500000,93.344925,0.8,0.8,0.8
315329.031250,4834336.500000,86.508202,0.8,0.8,0.8
315334.531250,4834370.000000,101.012627,0.8,0.8,0.8
315424.718750,4834371.500000,84.878304,0.8,0.8,0.8
315284.843750,4834401.500000,105.217400,0.8,0.8,0.8
315300.000000,4834358.000000,98.740334,0.8,0.8,0.8
315370.437500,4834391.500000,82.746902,0.8,0.8,0.8
315308.125000,4834381.500000,81.933189,0.8,0.8,0.8
315331.156250,4834397.500000,100.429398,0.8,0.8,0.8
315334.125000,4834404.500000,100.083694,0.8,0.8,0.8
315295.656250,4834372.500000,105.023697,0.8,0.8,0.8
315349.250000,4834403.500000,106.973297,0.8,0.8,0.8
315304.218750,4834336.500000,84.059792,0.8,0.8,0.8
315320.312500,4834338.500000,81.448425,0.8,0.8,0.8
315309.750000,4834396.500000,96.070534,0.8,0.8,0.8
315344.718750,4834369.000000,84.731644,0.8,0.8,0.8
315351.687500,4834404.500000,101.135750,0.8,0.8,0.8
315394.906250,4834370.500000,84.157539,0.8,0.8,0.8
315326.281250,4834409.500000,82.235649,0.8,0.8,0.8
315388.812500,4834381.000000,105.869041,0.8,0.8,0.8
315306.437500,4834345.000000,83.523926,0.8,0.8,0.8
315318.750000,4834378.000000,85.555489,0.8,0.8,0.8
315303.312500,4834356.000000,81.686302,0.8,0.8,0.8
315376.906250,4834399.000000,108.846176,0.8,0.8,0.8
315324.531250,4834363.000000,94.816948,0.8,0.8,0.8
315358.125000,4834373.000000,94.540703,0.8,0.8,0.8
315363.218750,4834316.500000,98.592796,0.8,0.8,0.8
315309.718750,4834322.000000,85.545914,0.8,0.8,0.8
315311.937500,4834341.500000,82.931236,0.8,0.8,0.8
315362.718750,4834354.500000,81.566032,0.8,0.8,0.8
315342.500000,4834371.500000,98.716843,0.8,0.8,0.8
315299.937500,4834360.000000,87.240799,0.8,0.8,0.8
315283.906250,4834350.000000,112.034653,0.8,0.8,0.8
315317.531250,4834305.500000,84.769249,0.8,0.8,0.8
315395.218750,4834383.000000,105.923920,0.8,0.8,0.8
315317.312500,4834387.000000,85.638069,0.8,0.8,0.8
315285.875000,4834327.500000,84.554398,0.8,0.8,0.8
315383.312500,4834359.000000,87.639267,0.8,0.8,0.8
315384.875000,4834364.500000,83.669098,0.8,0.8,0.8
315352.906250,4834371.000000,100.540443,0.8,0.8,0.8
315321.093750,4834403.500000,87.540688,0.8,0.8,0.8
315332.812500,4834361.000000,88.258163,0.8,0.8,0.8
315285.625000,4834399.000000,106.405403,0.8,0.8,0.8
315288.968750,4834394.500000,100.246597,0.8,0.8,0.8
315312.375000,4834323.500000,83.246002,0.8,0.8,0.8
315320.500000,4834391.000000,101.761086,0.8,0.8,0.8
315304.750000,4834411.000000,93.141548,0.8,0.8,0.8
315339.875000,4834352.000000,97.754204,0.8,0.8,0.8
315282.843750,4834410.500000,99.640526,0.8,0.8,0.8
315372.125000,4834368.500000,83.294800,0.8,0.8,0.8
315312.218750,4834288.500000,107.650101,0.8,0.8,0.8
315354.500000,4834369.500000,81.663895,0.8,0.8,0.8
315273.281250,4834455.500000,100.173203,0.8,0.8,0.8
315284.625000,4834407.500000,87.014702,0.8,0.8,0.8
315291.906250,4834408.500000,82.489670,0.8,0.8,0.8
315336.625000,4834343.000000,82.842857,0.8,0.8,0.8
315292.781250,4834380.500000,93.840370,0.8,0.8,0.8
315421.437500,4834395.000000,110.829697,0.8,0.8,0.8
315298.531250,4834363.500000,104.337181,0.8,0.8,0.8
315369.562500,4834415.500000,127.466423,0.8,0.8,0.8
315375.093750,4834387.000000,80.704597,0.8,0.8,0.8
315351.312500,4834378.500000,102.029533,0.8,0.8,0.8
315327.500000,4834374.500000,102.119324,0.8,0.8,0.8
315361.343750,4834345.500000,85.168503,0.8,0.8,0.8
315313.281250,4834330.500000,87.345802,0.8,0.8,0.8
315300.593750,4834376.000000,86.306877,0.8,0.8,0.8
315342.250000,4834368.500000,104.920799,0.8,0.8,0.8
315321.312500,4834369.500000,94.349403,0.8,0.8,0.8
315311.812500,4834395.000000,95.302101,0.8,0.8,0.8
315345.250000,4834397.000000,100.486542,0.8,0.8,0.8
315296.906250,4834392.500000,82.303291,0.8,0.8,0.8
315328.750000,4834328.000000,82.310349,0.8,0.8,0.8
315312.125000,4834350.500000,82.752037,0.8,0.8,0.8
315293.750000,4834335.000000,87.707199,0.8,0.8,0.8
315401.781250,4834365.500000,94.233101,0.8,0.8,0.8
315291.437500,4834384.500000,90.945160,0.8,0.8,0.8
315338.812500,4834352.500000,97.744469,0.8,0.8,0.8
315356.750000,4834361.000000,83.540092,0.8,0.8,0.8
315418.625000,4834394.000000,90.279900,0.8,0.8,0.8
315296.593750,4834353.500000,104.339966,0.8,0.8,0.8
315335.187500,4834374.000000,102.065536,0.8,0.8,0.8
315381.500000,4834359.000000,81.589912,0.8,0.8,0.8
315278.562500,4834331.500000,88.528603,0.8,0.8,0.8
315300.000000,4834357.000000,89.932777,0.8,0.8,0.8
315323.937500,4834348.500000,90.468102,0.8,0.8,0.8
315297.562500,4834347.500000,82.047852,0.8,0.8,0.8
315397.750000,4834367.000000,91.233131,0.8,0.8,0.8
315270.218750,4834335.000000,86.523399,0.8,0.8,0.8
315328.875000,4834404.500000,87.507149,0.8,0.8,0.8
315311.625000,4834358.500000,81.697563,0.8,0.8,0.8
315303.625000,4834369.500000,84.059402,0.8,0.8,0.8
315299.875000,4834371.000000,83.807556,0.8,0.8,0.8
315334.125000,4834408.000000,85.566399,0.8,0.8,0.8
315350.750000,4834350.500000,84.597099,0.8,0.8,0.8
315375.000000,4834381.000000,81.520920,0.8,0.8,0.8
315309.343750,4834323.000000,82.637154,0.8,0.8,0.8
315326.093750,4834383.500000,100.940529,0.8,0.8,0.8
315335.281250,4834367.500000,85.470566,0.8,0.8,0.8
315290.625000,4834383.500000,96.428284,0.8,0.8,0.8
315362.906250,4834368.500000,81.529526,0.8,0.8,0.8
315278.593750,4834423.000000,97.031303,0.8,0.8,0.8
315304.625000,4834327.500000,82.054367,0.8,0.8,0.8
315297.531250,4834422.500000,101.024101,0.8,0.8,0.8
315313.500000,4834409.000000,124.439919,0.8,0.8,0.8
315343.906250,4834402.500000,101.248055,0.8,0.8,0.8
315333.218750,4834435.000000,107.821404,0.8,0.8,0.8
315372.156250,4834380.000000,99.904800,0.8,0.8,0.8
315324.656250,4834379.000000,87.334068,0.8,0.8,0.8
315376.437500,4834365.000000,85.948433,0.8,0.8,0.8
315363.968750,4834316.000000,96.450798,0.8,0.8,0.8
315375.718750,4834349.500000,84.491257,0.8,0.8,0.8
315349.656250,4834377.000000,84.824303,0.8,0.8,0.8
315363.750000,4834379.000000,81.252197,0.8,0.8,0.8
315365.093750,4834361.500000,87.348083,0.8,0.8,0.8
315268.593750,4834345.000000,111.318398,0.8,0.8,0.8
315348.000000,4834321.500000,110.839355,0.8,0.8,0.8
315352.125000,4834342.500000,81.921768,0.8,0.8,0.8
315342.250000,4834338.500000,89.016701,0.8,0.8,0.8
315295.843750,4834437.500000,83.137398,0.8,0.8,0.8
315301.687500,4834333.000000,81.684959,0.8,0.8,0.8
315381.593750,4834380.500000,102.862938,0.8,0.8,0.8
315300.125000,4834359.500000,92.942780,0.8,0.8,0.8
315384.156250,4834394.500000,80.689003,0.8,0.8,0.8
315370.125000,4834377.500000,83.904091,0.8,0.8,0.8
315319.281250,4834343.500000,83.875298,0.8,0.8,0.8
315380.812500,4834374.500000,87.863197,0.8,0.8,0.8
315328.562500,4834372.500000,81.443748,0.8,0.8,0.8
315348.750000,4834370.000000,84.840569,0.8,0.8,0.8
315352.937500,4834383.500000,100.751717,0.8,0.8,0.8
315363.468750,4834315.500000,96.369202,0.8,0.8,0.8
315381.531250,4834368.500000,95.193604,0.8,0.8,0.8
315282.906250,4834418.000000,82.843933,0.8,0.8,0.8
315291.406250,4834385.500000,99.645912,0.8,0.8,0.8
315363.343750,4834344.000000,86.007202,0.8,0.8,0.8
315425.000000,4834374.000000,81.556099,0.8,0.8,0.8
315375.031250,4834367.500000,86.178635,0.8,0.8,0.8
315377.250000,4834309.500000,82.435097,0.8,0.8,0.8
315316.187500,4834378.000000,96.561302,0.8,0.8,0.8
315416.062500,4834388.500000,107.632103,0.8,0.8,0.8
315353.218750,4834348.500000,82.438713,0.8,0.8,0.8
315312.218750,4834324.000000,83.742668,0.8,0.8,0.8
315340.906250,4834370.500000,102.057182,0.8,0.8,0.8
315379.875000,4834380.500000,101.038902,0.8,0.8,0.8
315354.750000,4834381.500000,104.914803,0.8,0.8,0.8
315337.906250,4834364.500000,91.541496,0.8,0.8,0.8
315372.468750,4834350.000000,87.225800,0.8,0.8,0.8
315333.312500,4834364.500000,90.835670,0.8,0.8,0.8
315350.531250,4834321.500000,102.056099,0.8,0.8,0.8
315334.937500,4834365.500000,99.654831,0.8,0.8,0.8
315374.250000,4834377.000000,83.309013,0.8,0.8,0.8
315392.875000,4834383.500000,92.223099,0.8,0.8,0.8
315350.500000,4834322.000000,106.929108,0.8,0.8,0.8
315328.343750,4834338.000000,87.243782,0.8,0.8,0.8
315300.781250,4834358.500000,105.240509,0.8,0.8,0.8
315304.093750,4834339.000000,86.487099,0.8,0.8,0.8
315327.593750,4834423.000000,122.838661,0.8,0.8,0.8
315371.125000,4834313.000000,98.619400,0.8,0.8,0.8
315421.968750,4834393.500000,84.072197,0.8,0.8,0.8
315282.968750,4834349.500000,83.949097,0.8,0.8,0.8
315299.593750,4834427.000000,97.043320,0.8,0.8,0.8
315393.687500,4834377.500000,81.596802,0.8,0.8,0.8
315358.593750,4834373.000000,103.650108,0.8,0.8,0.8
315342.718750,4834367.500000,86.336319,0.8,0.8,0.8
315316.437500,4834366.500000,82.626869,0.8,0.8,0.8
315355.625000,4834385.000000,89.790100,0.8,0.8,0.8
315321.062500,4834366.500000,91.238708,0.8,0.8,0.8
315296.562500,4834370.000000,97.935776,0.8,0.8,0.8
315329.312500,4834349.500000,81.578773,0.8,0.8,0.8
315317.250000,4834356.000000,88.888351,0.8,0.8,0.8
315350.875000,4834322.500000,104.345802,0.8,0.8,0.8
315289.468750,4834380.500000,83.887398,0.8,0.8,0.8
315351.312500,4834390.500000,101.962486,0.8,0.8,0.8
315352.437500,4834374.500000,89.940781,0.8,0.8,0.8
315369.156250,4834344.000000,89.142776,0.8,0.8,0.8
315362.093750,4834326.500000,89.836067,0.8,0.8,0.8
315324.406250,4834346.500000,83.104103,0.8,0.8,0.8
315297.156250,4834438.000000,92.320747,0.8,0.8,0.8
315366.531250,4834308.500000,59.929249,0.8,0.8,0.8
315434.562500,4834396.000000,99.548302,0.8,0.8,0.8
315343.500000,4834348.500000,82.703499,0.8,0.8,0.8
315286.250000,4834400.000000,99.438004,0.8,0.8,0.8
315374.843750,4834352.000000,86.548447,0.8,0.8,0.8
315283.218750,4834403.500000,92.932350,0.8,0.8,0.8
315280.562500,4834326.500000,95.388000,0.8,0.8,0.8
315297.687500,4834335.000000,86.729401,0.8,0.8,0.8
315323.312500,4834374.000000,100.855011,0.8,0.8,0.8
315290.656250,4834365.500000,111.550301,0.8,0.8,0.8
315365.250000,4834316.000000,95.165001,0.8,0.8,0.8
315396.906250,4834384.500000,88.440819,0.8,0.8,0.8
315358.000000,4834375.500000,81.696976,0.8,0.8,0.8
315363.500000,4834374.000000,98.255096,0.8,0.8,0.8
315326.000000,4834396.000000,98.731949,0.8,0.8,0.8
315325.312500,4834381.000000,101.124245,0.8,0.8,0.8
315278.093750,4834412.500000,86.337051,0.8,0.8,0.8
315330.906250,4834375.500000,98.757133,0.8,0.8,0.8
315390.968750,4834380.500000,86.444000,0.8,0.8,0.8
315299.750000,4834357.500000,81.931000,0.8,0.8,0.8
315352.375000,4834346.000000,81.811600,0.8,0.8,0.8
315297.718750,4834367.000000,88.839691,0.8,0.8,0.8
315329.218750,4834353.500000,81.582695,0.8,0.8,0.8
315275.187500,4834325.000000,96.261101,0.8,0.8,0.8
315365.625000,4834375.500000,89.433273,0.8,0.8,0.8
315324.000000,4834368.500000,101.287460,0.8,0.8,0.8
315347.312500,4834367.500000,81.665451,0.8,0.8,0.8
315350.437500,4834347.500000,85.064087,0.8,0.8,0.8
315312.500000,4834398.500000,83.400101,0.8,0.8,0.8
315320.281250,4834403.500000,85.746445,0.8,0.8,0.8
315370.000000,4834412.500000,102.794151,0.8,0.8,0.8
315312.125000,4834389.500000,88.719597,0.8,0.8,0.8
315397.093750,4834384.500000,91.640068,0.8,0.8,0.8
315309.500000,4834344.000000,90.360550,0.8,0.8,0.8
315322.687500,4834380.500000,100.140274,0.8,0.8,0.8
315366.406250,4834347.000000,81.763435,0.8,0.8,0.8
315338.406250,4834307.000000,101.127953,0.8,0.8,0.8
315356.000000,4834321.500000,112.454300,0.8,0.8,0.8
315373.250000,4834362.500000,91.130722,0.8,0.8,0.8
315309.062500,4834329.500000,92.260391,0.8,0.8,0.8
315290.093750,4834462.500000,96.446503,0.8,0.8,0.8
315338.312500,4834307.000000,90.449303,0.8,0.8,0.8
315342.218750,4834372.500000,98.729141,0.8,0.8,0.8
315366.156250,4834424.500000,124.447830,0.8,0.8,0.8
315373.750000,4834356.000000,86.329697,0.8,0.8,0.8
315375.000000,4834355.000000,87.838120,0.8,0.8,0.8
315313.843750,4834317.000000,88.047798,0.8,0.8,0.8
315307.218750,4834334.000000,83.140533,0.8,0.8,0.8
315339.250000,4834307.000000,97.425346,0.8,0.8,0.8
315391.218750,4834361.500000,83.943283,0.8,0.8,0.8
315416.781250,4834399.000000,81.791397,0.8,0.8,0.8
315326.468750,4834407.500000,82.276337,0.8,0.8,0.8
315367.843750,4834373.000000,87.159302,0.8,0.8,0.8
315365.437500,4834375.500000,93.702026,0.8,0.8,0.8
315337.718750,4834313.000000,95.720802,0.8,0.8,0.8
315332.500000,4834353.500000,81.581741,0.8,0.8,0.8
315360.375000,4834325.500000,100.230904,0.8,0.8,0.8
315344.000000,4834374.000000,87.764297,0.8,0.8,0.8
315299.093750,4834356.000000,96.374428,0.8,0.8,0.8
315419.031250,4834403.500000,112.747299,0.8,0.8,0.8
315302.031250,4834373.000000,86.958260,0.8,0.8,0.8
315427.937500,4834361.500000,92.040749,0.8,0.8,0.8
315365.093750,4834430.500000,127.426430,0.8,0.8,0.8
315353.000000,4834379.500000,98.709938,0.8,0.8,0.8
315364.718750,4834400.500000,82.289597,0.8,0.8,0.8
315333.093750,4834374.500000,88.404602,0.8,0.8,0.8
315277.937500,4834425.000000,104.448196,0.8,0.8,0.8
315352.093750,4834374.000000,81.689087,0.8,0.8,0.8
315293.531250,4834378.000000,89.041550,0.8,0.8,0.8
315298.781250,4834434.500000,107.647301,0.8,0.8,0.8
315318.187500,4834374.000000,90.131378,0.8,0.8,0.8
315308.937500,4834331.000000,91.640015,0.8,0.8,0.8
315346.375000,4834372.500000,90.234100,0.8,0.8,0.8
315359.781250,4834358.000000,82.987900,0.8,0.8,0.8
315324.500000,4834381.500000,100.339462,0.8,0.8,0.8
315365.656250,4834326.500000,106.906700,0.8,0.8,0.8
315357.750000,4834380.000000,83.439987,0.8,0.8,0.8
315311.312500,4834400.500000,97.738564,0.8,0.8,0.8
315344.062500,4834333.000000,97.171204,0.8,0.8,0.8
315311.312500,4834378.500000,81.962883,0.8,0.8,0.8
315347.937500,4834370.500000,98.709290,0.8,0.8,0.8
315299.062500,4834361.500000,93.239395,0.8,0.8,0.8
315375.718750,4834347.500000,84.482208,0.8,0.8,0.8
315380.843750,4834392.500000,78.979301,0.8,0.8,0.8
315369.968750,4834341.500000,88.566902,0.8,0.8,0.8
315320.562500,4834365.000000,98.780663,0.8,0.8,0.8
315320.437500,4834369.000000,85.425949,0.8,0.8,0.8
315368.031250,4834320.000000,93.936203,0.8,0.8,0.8
315350.562500,4834381.000000,100.197273,0.8,0.8,0.8
315337.500000,4834314.000000,110.129478,0.8,0.8,0.8
315352.437500,4834346.000000,84.809998,0.8,0.8,0.8
315315.343750,4834383.000000,82.732376,0.8,0.8,0.8
315322.656250,4834288.500000,83.428902,0.8,0.8,0.8
315315.468750,4834328.000000,82.784500,0.8,0.8,0.8
315295.875000,4834353.000000,93.731667,0.8,0.8,0.8
315426.437500,4834366.500000,85.517502,0.8,0.8,0.8
315374.125000,4834398.500000,102.841431,0.8,0.8,0.8
315425.281250,4834367.000000,82.637047,0.8,0.8,0.8
315366.843750,4834353.500000,87.468399,0.8,0.8,0.8
315402.406250,4834387.000000,91.852547,0.8,0.8,0.8
315312.062500,4834357.000000,88.008797,0.8,0.8,0.8
315368.687500,4834415.500000,99.402000,0.8,0.8,0.8
315280.437500,4834418.000000,99.561897,0.8,0.8,0.8
315320.093750,4834313.500000,85.517502,0.8,0.8,0.8
315320.250000,4834363.000000,105.315598,0.8,0.8,0.8
315349.875000,4834377.000000,88.798302,0.8,0.8,0.8
315302.937500,4834339.500000,85.865097,0.8,0.8,0.8
315388.031250,4834381.500000,90.435661,0.8,0.8,0.8
315276.000000,4834346.000000,87.264397,0.8,0.8,0.8
315310.500000,4834350.000000,81.573700,0.8,0.8,0.8
315336.156250,4834426.000000,113.942497,0.8,0.8,0.8
315358.906250,4834325.500000,101.838272,0.8,0.8,0.8
315300.312500,4834408.500000,85.199638,0.8,0.8,0.8
315373.812500,4834383.000000,99.109802,0.8,0.8,0.8
315343.906250,4834369.500000,99.647903,0.8,0.8,0.8
315295.562500,4834374.000000,94.040756,0.8,0.8,0.8
315299.875000,4834361.000000,88.113792,0.8,0.8,0.8
315393.750000,4834372.500000,83.531181,0.8,0.8,0.8
315340.500000,4834367.500000,97.245461,0.8,0.8,0.8
315288.031250,4834394.500000,93.739243,0.8,0.8,0.8
315296.625000,4834436.000000,97.441216,0.8,0.8,0.8
315345.843750,4834353.500000,89.290100,0.8,0.8,0.8
315323.531250,4834362.000000,103.546112,0.8,0.8,0.8
315326.906250,4834396.500000,101.982796,0.8,0.8,0.8
315325.312500,4834372.500000,102.059891,0.8,0.8,0.8
315357.031250,4834347.500000,82.075798,0.8,0.8,0.8
315371.625000,4834354.500000,86.793900,0.8,0.8,0.8
315383.250000,4834358.500000,83.103554,0.8,0.8,0.8
315386.281250,4834378.000000,83.646797,0.8,0.8,0.8
315420.968750,4834397.500000,97.058899,0.8,0.8,0.8
315312.125000,4834322.500000,95.331451,0.8,0.8,0.8
315304.375000,4834332.000000,93.035728,0.8,0.8,0.8
315362.906250,4834427.500000,117.845879,0.8,0.8,0.8
315342.687500,4834366.500000,87.367401,0.8,0.8,0.8
315312.125000,4834332.000000,81.465736,0.8,0.8,0.8
315373.718750,4834354.000000,87.449699,0.8,0.8,0.8
315360.218750,4834357.500000,81.487564,0.8,0.8,0.8
315369.656250,4834373.000000,83.570999,0.8,0.8,0.8
315379.656250,4834381.000000,103.230621,0.8,0.8,0.8
315290.125000,4834400.500000,82.496582,0.8,0.8,0.8
315364.968750,4834333.000000,83.084297,0.8,0.8,0.8
315295.968750,4834352.500000,82.348999,0.8,0.8,0.8
315402.000000,4834365.000000,90.032455,0.8,0.8,0.8
315297.625000,4834389.000000,86.306396,0.8,0.8,0.8
315289.312500,4834383.000000,82.553261,0.8,0.8,0.8
315289.156250,4834399.000000,85.687798,0.8,0.8,0.8
315283.125000,4834412.500000,85.223152,0.8,0.8,0.8
315325.968750,4834375.500000,101.284843,0.8,0.8,0.8
315367.312500,4834325.000000,98.725998,0.8,0.8,0.8
315294.343750,4834371.500000,86.079102,0.8,0.8,0.8
315387.062500,4834391.500000,87.518600,0.8,0.8,0.8
315291.343750,4834384.500000,98.639107,0.8,0.8,0.8
315360.312500,4834373.000000,106.043701,0.8,0.8,0.8
315414.187500,4834397.000000,88.160202,0.8,0.8,0.8
315336.812500,4834311.500000,101.282303,0.8,0.8,0.8
315324.718750,4834282.500000,84.729149,0.8,0.8,0.8
315281.093750,4834418.000000,95.328903,0.8,0.8,0.8
315314.062500,4834314.000000,92.271004,0.8,0.8,0.8
315326.031250,4834362.500000,93.041283,0.8,0.8,0.8
315280.812500,4834434.500000,83.026398,0.8,0.8,0.8
315288.906250,4834393.500000,88.847939,0.8,0.8,0.8
315328.718750,4834339.000000,92.934952,0.8,0.8,0.8
315379.312500,4834388.000000,108.871490,0.8,0.8,0.8
315292.531250,4834361.500000,86.151901,0.8,0.8,0.8
315377.406250,4834392.000000,127.423912,0.8,0.8,0.8
315316.812500,4834307.000000,88.793098,0.8,0.8,0.8
315294.625000,4834378.000000,111.634315,0.8,0.8,0.8
315302.468750,4834324.000000,82.440948,0.8,0.8,0.8
315300.906250,4834350.000000,89.979332,0.8,0.8,0.8
315365.218750,4834361.000000,81.629509,0.8,0.8,0.8
315303.843750,4834419.000000,116.889503,0.8,0.8,0.8
315355.187500,4834340.000000,88.738350,0.8,0.8,0.8
315335.000000,4834403.000000,101.488281,0.8,0.8,0.8
315285.250000,4834405.000000,93.637367,0.8,0.8,0.8
315289.218750,4834391.500000,105.237000,0.8,0.8,0.8
315308.031250,4834380.500000,83.281601,0.8,0.8,0.8
315344.750000,4834403.000000,101.238564,0.8,0.8,0.8
315377.156250,4834367.000000,87.426903,0.8,0.8,0.8
315374.343750,4834398.500000,124.236916,0.8,0.8,0.8
315318.718750,4834301.000000,84.436737,0.8,0.8,0.8
315317.937500,4834370.500000,89.212433,0.8,0.8,0.8
315338.531250,4834315.000000,102.780998,0.8,0.8,0.8
315352.093750,4834356.500000,89.585800,0.8,0.8,0.8
315345.718750,4834355.000000,81.587837,0.8,0.8,0.8
315338.218750,4834355.000000,81.607689,0.8,0.8,0.8
315325.750000,4834372.500000,86.533676,0.8,0.8,0.8
315299.218750,4834383.000000,83.919075,0.8,0.8,0.8
315334.156250,4834395.000000,99.507736,0.8,0.8,0.8
315320.125000,4834403.500000,91.237465,0.8,0.8,0.8
315335.812500,4834397.000000,101.978676,0.8,0.8,0.8
315378.156250,4834349.500000,82.488098,0.8,0.8,0.8
315303.187500,4834403.500000,82.489365,0.8,0.8,0.8
315352.375000,4834361.000000,83.402618,0.8,0.8,0.8
315283.312500,4834410.500000,89.950500,0.8,0.8,0.8
315306.406250,4834335.500000,81.648621,0.8,0.8,0.8
315284.343750,4834405.500000,98.442360,0.8,0.8,0.8
315358.468750,4834362.500000,94.679550,0.8,0.8,0.8
315380.000000,4834363.000000,83.109154,0.8,0.8,0.8
315317.750000,4834377.500000,95.323250,0.8,0.8,0.8
